Lake ID,Region,Major RGI region,Mountain range region,Country,Glacier,RGI glacier ID,Lake name,Lake type,Longitude,Latitude,River,Outburst mechanism
180,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02358,RGI60-16.02358,Unnamed (Q. Cancaracá grande),moraine,-77.51224393,-9.16608327,,breach
181,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02353,RGI60-16.02353,Lake 513,moraine/bedrock,-77.55050685,-9.21272178,,overtopping
182,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01005,RGI60-16.01005,,moraine/bedrock,-70.68983867,-13.72976661,,
183,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00318,RGI60-16.00318,,moraine/bedrock,-72.93726855,-13.25436837,,overtopping
184,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02922,RGI60-16.02922,,bedrock,-76.32334956,-11.3532693,,overtopping
185,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02184,RGI60-16.02184,Pacliashcocha,moraine,-77.368333,-9.337778,,overtopping
186,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02485,RGI60-16.02485,Unnamed (Q. Artizon),moraine,-77.614444,-8.932778,,breach
187,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00287,RGI60-16.00287,,bedrock,-72.53117114,-13.31796825,,overtopping
188,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02602,RGI60-16.02602,,moraine/bedrock,-77.79205703,-8.6966788,,overtopping
189,Andes,Southern Andes,Patagonia,Chile,RGI60-17.04778,RGI60-17.04778,Última Esperanza,moraine,-73.01666667,-51.38333333,,
190,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01919,RGI60-16.01919,Gangrajanca,moraine,-76.8767,-10.2665,,breach
191,Andes,Southern Andes,Patagonia,Argentina,Viedma,RGI60-17.05076,Laguna Viedma,ice,-73.05329838,-49.54610631,La Leona,
192,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01274,RGI60-16.01274,,moraine,-71.18298249,-13.70118489,,breach
193,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01975,RGI60-16.01975,,bedrock,-77.22788482,-9.92391315,,overtopping
194,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00691,RGI60-16.00691,,moraine,-68.42900598,-15.9590662,,overtopping
195,Andes,Southern Andes,Patagonia,Chile,Calafate,RGI60-17.08272,Lago Calafate,moraine,-73.037388,-46.738581,Río Los Leones,breach
196,Andes,Southern Andes,Patagonia,Chile,RGI60-17.07059,RGI60-17.07059,Estero El Blanco,moraine,-72.86666667,-46.23333333,,
197,Andes,Southern Andes,C Andes,Chile,RGI60-17.11893,RGI60-17.11893,Río Lacaya,moraine,-72.153654,-42.297723,Río Lacaya,
198,Andes,Southern Andes,C Andes,Argentina,RGI60-17.11876,RGI60-17.11876,,moraine,-72.11368173,-42.29694792,,breach
199,Andes,Southern Andes,Patagonia,Chile,RGI60-17.08429,RGI60-17.08429,,moraine,-73.032711,-46.618627,,breach
200,Andes,Southern Andes,Patagonia,Chile,RGI60-17.08529,RGI60-17.08529,,moraine,-72.43,-46.53,,breach
201,Andes,Southern Andes,Patagonia,Chile,RGI60-17.08529,RGI60-17.08529,,moraine,-72.43,-46.53,,breach
202,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02358,RGI60-16.02358,Unnamed (Q. Cancaracá grande),moraine,-77.51224393,-9.16608327,,breach
203,Andes,Southern Andes,Patagonia,Chile,RGI60-17.09428,RGI60-17.09428,Río Mogote,moraine,-72.558775,-45.92208,Río Mogote,breach
204,Andes,Southern Andes,Patagonia,Argentina,Mayo Norte,RGI60-17.00368,Seno Mayo,moraine,-73.3001823,-50.29682995,,
205,Andes,Low Latitudes,Low-latitude Andes,Peru,Pucajirca,RGI60-16.02553,Safuna Alta,moraine,-77.618611,-8.8425,,overtopping
206,Andes,Southern Andes,Patagonia,Chile,Olvidado,RGI60-17.00148,,moraine,-73.2117,-50.8789,,
207,Andes,Low Latitudes,Low-latitude Andes,Peru,Palcaraju,RGI60-16.02263,Palcacocha,moraine,-77.377996,-9.394384,,overtopping
208,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00479,RGI60-16.00479,,moraine,-67.81721474,-16.64115553,,overtopping
209,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02412,RGI60-16.02412,,moraine/bedrock,-77.54465292,-9.09562839,,overtopping
210,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00362,RGI60-16.00362,,bedrock,-72.8082943,-13.31149421,,overtopping
211,Andes,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,RGI60-17.00312,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,tunneling and collapse
212,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00913,RGI60-16.00913,,moraine/bedrock,-69.24546709,-14.62347456,,overtopping
213,Andes,Southern Andes,Patagonia,Chile,RGI60-17.04518,RGI60-17.04518,Península de las Montañas,moraine,-73.31666667,-51.91666667,,
214,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02141,RGI60-16.02141,,bedrock,-77.40143939,-9.38474213,,overtopping
215,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00846,RGI60-16.00846,,ice,-67.34999072,-16.95343986,,opening of subglacial tunel
216,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00811,RGI60-16.00811,,bedrock,-69.11487808,-14.9309073,,overtopping
217,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00417,RGI60-16.00417,,moraine,-72.33066854,-13.18237293,,overtopping
218,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00375,RGI60-16.00375,,bedrock,-72.12438362,-13.18864869,,overtopping
219,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00811,RGI60-16.00811,,bedrock,-69.11146998,-14.93171255,,overtopping
220,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00673,RGI60-16.00673,,bedrock,-68.39084842,-15.9159005,,overtopping
221,Andes,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,RGI60-17.00312,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,tunneling and collapse
222,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01981,RGI60-16.01981,,moraine,-77.05124605,-9.92426419,,breach
223,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00390,RGI60-16.00390,,bedrock,-73.08554742,-13.24891441,,overtopping
224,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00366,RGI60-16.00366,,moraine/bedrock,-72.86704695,-13.23614971,,overtopping
225,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00358,RGI60-16.00358,,moraine,-72.77521161,-13.25783296,,breach
226,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02049,RGI60-16.02049,,moraine,-75.04614899,-11.88748883,,breach
227,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02042,RGI60-16.02042,,moraine/bedrock,-75.05195311,-11.89485789,,overtopping
228,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01251,RGI60-16.01251,,ice,-70.8600042,-13.93587768,,overtopping
229,Andes,Southern Andes,Patagonia,Chile,Gl. Témpano,RGI60-17.05460,Lago Témpanos,ice,-73.927946,-48.682404,,
230,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00373,RGI60-16.00373,,moraine,-71.9760528,-13.23338628,,breach
231,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00364,RGI60-16.00364,,bedrock,-72.85962284,-13.28181774,,overtopping
232,Andes,Southern Andes,Patagonia,Chile,Gran Campo Nevado,RGI60-17.04163,,ice,-73.104358,-52.721712,,
233,Andes,Southern Andes,Patagonia,Chile,Gl. Alemania,RGI60-17.02265,,ice,-69.352956,-54.823635,,
234,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
235,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00374,RGI60-16.00374,,moraine,-72.00969207,-13.21320342,,breach
236,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00372,RGI60-16.00372,,moraine,-71.97337166,-13.21954595,,breach
237,Andes,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,RGI60-17.00312,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,tunneling and collapse
238,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00324,RGI60-16.00324,,bedrock,-72.91866196,-13.24424422,,overtopping
239,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
240,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
241,Andes,Southern Andes,C Andes,Chile,RGI60-17.13321,RGI60-17.13321,,moraine,-70.814998,-35.975183,,breach
242,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
243,Andes,Southern Andes,C Andes,Argentina,Ventisquero Negro,RGI60-17.12370,Lago Manso,moraine,-71.831,-41.206,Rio Manso,breach
244,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02833,RGI60-16.02833,,moraine,-74.9345344,-11.73864124,,breach
245,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02854,RGI60-16.02854,,bedrock,-75.21597924,-11.67808214,,overtopping
246,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00324,RGI60-16.00324,,bedrock,-72.91622963,-13.24436045,,overtopping
247,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
248,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00861,RGI60-16.00861,,ice,-69.1675,-14.6782,,breach
249,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00897,RGI60-16.00897,,moraine/bedrock,-69.13120255,-14.6860914,,overtopping
250,Andes,Low Latitudes,Low-latitude Andes,Peru,unknown,RGI60-16.01857,W097,moraine,-76.97985,-10.3168,,overtopping
251,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01882,RGI60-16.01891,E087,moraine,-76.8635,-10.3441,,overtopping
252,Andes,Low Latitudes,Low-latitude Andes,Peru,Glaciar 513,RGI60-16.02353,Laguna 513,bedrock,-77.55050685,-9.21272178,Santa,overtopping
253,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
254,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01957,RGI60-16.01957,,bedrock/ice,-76.03154148,-11.86928429,,overtopping
255,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02787,RGI60-16.02787,,moraine,-75.91330648,-12.19834435,,breach
256,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00600,RGI60-16.00600,,bedrock/ice,-68.28640249,-16.0908825,,
257,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00600,RGI60-16.00600,,bedrock/ice,-68.28640249,-16.0908825,,
258,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02865,RGI60-16.02865,,moraine,-76.31874552,-11.6021302,,breach
259,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00785,RGI60-16.00785,,moraine/bedrock,-69.00100169,-14.98620438,,overtopping
260,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00332,RGI60-16.00332,,moraine,-72.07742536,-13.21905199,,breach
261,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01875,RGI60-16.01875,Jancacuta,moraine,-76.9275,-10.2128,,breach
262,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
263,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00850,RGI60-16.00850,,bedrock,-67.35538103,-16.98866982,,overtopping
264,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02402,RGI60-16.02402,,moraine/bedrock,-77.54979831,-9.08077398,,breach
265,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02402,RGI60-16.02402,,moraine/bedrock,-77.54833197,-9.07782704,,overtopping
266,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
267,Andes,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,RGI60-17.00312,Brazo Rico,ice,-72.98,-50.5,Santa Cruz,tunneling and collapse
268,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02485,RGI60-16.02485,Artizon Alto,bedrock,-77.61782215,-8.93788826,,overtopping
269,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
270,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
271,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01118,RGI60-16.01118,,bedrock,-71.12501223,-13.51264277,,overtopping
272,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
273,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01242,RGI60-16.01242,,moraine,-70.80054891,-13.93368353,,breach
274,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00384,RGI60-16.00384,,moraine,-73.10533647,-13.2401825,,breach
275,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
276,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
277,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01147,RGI60-16.01147,,moraine/bedrock,-71.17709556,-13.52793313,,overtopping
278,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00903,RGI60-16.00903,,moraine/bedrock,-69.19929863,-14.76386313,,overtopping
279,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00866,RGI60-16.00866,,moraine/bedrock,-69.24449437,-14.68961666,,overtopping
280,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00984,RGI60-16.00984,,moraine,-71.19971351,-13.80522647,,breach
281,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00987,RGI60-16.00987,,moraine,-71.26101765,-13.77024417,,
282,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01150,RGI60-16.01150,,moraine/bedrock,-71.24520199,-13.53314229,,overtopping
283,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02262,RGI60-16.02262,,bedrock,-77.2961712,-9.38395282,,overtopping
284,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
285,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01950,RGI60-16.01950,Laguna Solita Janca,moraine/bedrock,-77.02416443,-9.99478503,,overtopping
286,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00869,RGI60-16.00869,,moraine/bedrock,-69.28449007,-14.65374238,,overtopping
287,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00909,RGI60-16.00909,,moraine,-69.25332512,-14.71654094,,overtopping
288,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01875,RGI60-16.01875,Chaclan,moraine,-76.8885,-10.2413,,overtopping
289,Andes,Southern Andes,Patagonia,Chile,HPN4 Glacier,RGI60-17.15896,,ice,-73.59011,-47.44358,,
290,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
291,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00928,RGI60-16.00928,,moraine/bedrock,-69.41064584,-14.60011045,,
292,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
293,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00248,RGI60-16.00248,,moraine/bedrock,-72.61984801,-13.37440259,,overtopping
294,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
295,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02313,RGI60-16.02313,Huallcacocha,moraine,-77.54530646,-9.16207098,,overtopping
296,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
297,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00343,RGI60-16.00343,,moraine,-72.73398017,-13.25037569,,overtopping
298,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
299,Andes,Southern Andes,Patagonia,Chile,RGI60-17.08517,RGI60-17.08523,,moraine,-73.118734,-46.525918,,
300,Andes,Southern Andes,Patagonia,Chile,RGI60-17.08927,RGI60-17.08927,,moraine/bedrock,-72.88478,-46.27142,Huiña,
301,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00985,RGI60-16.00985,,moraine,-71.21902699,-13.81103026,,breach
302,Andes,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,RGI60-17.00312,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,tunneling and collapse
303,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00532,RGI60-16.00532,,bedrock,-68.11005097,-16.30231971,,overtopping
304,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
305,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
306,Andes,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00846,RGI60-16.00846,,ice,-67.34999072,-16.95343986,,opening of subglacial tunel
307,Andes,Southern Andes,Patagonia,Argentina,RGI60-17.11910,RGI60-17.11910,,moraine,-72.12622,-42.28475,Turbio,
308,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
309,Andes,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,RGI60-17.00312,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,tunneling and collapse
310,Andes,Southern Andes,Patagonia,Chile,Exploradores,RGI60-17.15831,Laguna Triángulo,ice,-73.16,-46.6,,
311,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00332,RGI60-16.00332,,moraine/bedrock,-72.058692,-13.2039842,,overtopping
312,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02402,RGI60-16.02402,,moraine/bedrock,-77.54833197,-9.07782704,,overtopping
313,Andes,Southern Andes,Patagonia,Chile,RGI60-17.08478,RGI60-17.08478,,moraine,-72.920777,-46.570685,,
314,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01292,RGI60-16.01292,,moraine,-71.32139474,-13.85722117,2019,overtopping
315,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01079,RGI60-16.01079,,moraine/bedrock,-71.13699,-13.69636565,,breach
316,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01079,RGI60-16.01079,,moraine/bedrock,-71.13751502,-13.70054767,,breach
317,Andes,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,RGI60-17.00312,Brazo Rico,ice,-72.98,-50.5,Santa Cruz,tunneling and collapse
318,Andes,Southern Andes,Patagonia,Chile,HPN4 Glacier,RGI60-17.15896,,ice,-73.59011,-47.44358,,
319,Andes,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.00248,RGI60-16.00248,,moraine,-72.6150717,-13.35258372,,breach
320,Andes,Low Latitudes,Low-latitude Andes,Peru,Salkantay,RGI60-16.00243,Humantay,moraine,-72.569075,-13.342355,,overtopping
321,Andes,Southern Andes,Patagonia,Chile,HPN4 Glacier,RGI60-17.15896,,ice,-73.59011,-47.44358,,
322,Andes,Southern Andes,Patagonia,Argentina,,RGI60-17.00192,,moraine,-73.089,-49.744,,
323,Andes,Southern Andes,Patagonia,Chile,HPN4 Glacier,RGI60-17.15896,,ice,-73.59011,-47.44358,,
324,Andes,Southern Andes,Patagonia,Chile,HPN4 Glacier,RGI60-17.15896,,ice,-73.59011,-47.44358,,
325,Andes,Southern Andes,Patagonia,Chile,HPN4 Glacier,RGI60-17.15896,,ice,-73.59011,-47.44358,,
326,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
327,Andes,Southern Andes,Patagonia,Chile,Greve,RGI60-17.05426,,moraine,-73.98803778,-48.92276033,,
328,Andes,Low Latitudes,Low-latitude Andes,Peru,,RGI60-16.00358,,moraine,-72.79409016,-13.24335166,,
329,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,englacial and subglacial
330,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
331,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
332,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
333,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
334,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
335,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
336,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
337,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
338,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
339,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
340,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
341,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
342,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
343,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
344,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
345,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
346,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
347,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
348,Andes,Southern Andes,Patagonia,Chile,Colonia Glacier,RGI60-17.15859,Lake upstream of Lago Cachet dos,ice,-73.369129,-47.142341,Río Baker,
